run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:34:17,2026-03-04T10:34:17.516245,0,stv,subset_select,0,0,256,32,8,4,2,10,32,42,0.080204,0.011196,0.014002,0.012597,0.015526,0.001813,0.002216,0.002507,0.003539,0.005811,0.003598,0.001848,0.001379,0.003963,0.003007,0.007782,0.0,0.448632,0.112729,0.241726,0.061043,0.094238,0.290534,12.64,12.64
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:34:36,2026-03-04T10:34:36.441500,0,stv,subset_select,20,1,256,32,8,4,2,10,32,42,0.156929,0.024115,0.027741,0.025277,0.029096,0.003255,0.003898,0.003724,0.00468,0.004761,0.002929,0.001885,0.001537,0.002877,0.002449,0.007782,0.0,0.486232,0.137077,0.252063,0.070216,0.094238,0.291181,30.62,11.7
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:34:54,2026-03-04T10:34:54.147337,0,stv,subset_select,40,2,256,32,8,4,2,10,32,42,0.103289,0.015962,0.018259,0.015916,0.018861,0.003133,0.003885,0.00337,0.004086,0.004127,0.002123,0.001226,0.000732,0.002901,0.002045,0.007782,0.0,0.408149,0.090083,0.210808,0.05027,0.098145,0.296596,46.54,9.91
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:35:05,2026-03-04T10:35:05.517427,0,stv,subset_select,60,3,256,32,8,4,2,10,32,42,0.122034,0.016703,0.021477,0.01991,0.025436,0.004211,0.005048,0.003938,0.00488,0.007137,0.004299,0.002271,0.001282,0.004866,0.003988,0.007782,0.0,0.528398,0.140172,0.279063,0.083352,0.109375,0.309713,58.48,10.48
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:35:21,2026-03-04T10:35:21.881520,0,stv,subset_select,80,4,256,32,8,4,2,10,32,42,0.075506,0.0098,0.012851,0.01028,0.013272,0.002677,0.003153,0.003005,0.003647,0.006884,0.006769,0.001622,0.001292,0.005263,0.0065,0.007782,0.0,0.483054,0.097627,0.258969,0.049427,0.102539,0.302755,75.71,11.34
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:35:39,2026-03-04T10:35:39.338302,0,stv,subset_select,100,5,256,32,8,4,2,10,32,42,0.090206,0.012172,0.015387,0.016655,0.020187,0.003607,0.004276,0.004589,0.00539,0.006037,0.004021,0.00187,0.001658,0.004168,0.003228,0.007782,0.0,0.480648,0.069722,0.258684,0.04383,0.097656,0.295343,93.17,11.35
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:35:52,2026-03-04T10:35:52.254347,0,stv,subset_select,120,6,256,32,8,4,2,10,32,42,0.08668,0.013077,0.015284,0.013883,0.016939,0.002965,0.00373,0.002649,0.003541,0.00584,0.003711,0.001323,0.000767,0.004517,0.003679,0.007782,0.0,0.460342,0.093122,0.247976,0.043894,0.103516,0.304285,105.25,10.51
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:36:08,2026-03-04T10:36:08.628291,0,stv,subset_select,140,7,256,32,8,4,2,10,32,42,0.104431,0.015095,0.01825,0.022919,0.026503,0.00398,0.004741,0.006299,0.007382,0.008246,0.004663,0.002534,0.001404,0.005712,0.004131,0.007782,0.0,0.55445,0.144872,0.306566,0.080702,0.114258,0.315656,122.7,11.59
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:36:26,2026-03-04T10:36:26.360375,0,stv,subset_select,160,8,256,32,8,4,2,10,32,42,0.094768,0.013445,0.014912,0.018262,0.020325,0.003687,0.004278,0.00423,0.004888,0.007324,0.003953,0.002638,0.002051,0.004686,0.003177,0.007782,0.0,0.518732,0.126729,0.289173,0.072606,0.105469,0.306715,140.55,11.71
20260304_103414_stv_subset_select_gpu0,2026-03-04,10:36:44,2026-03-04T10:36:44.192223,0,stv,subset_select,180,9,256,32,8,4,2,10,32,42,0.107268,0.015728,0.01887,0.018747,0.02169,0.003488,0.004287,0.003992,0.005057,0.009947,0.007993,0.002376,0.001972,0.007571,0.007114,0.007782,0.0,0.595513,0.134664,0.324463,0.069855,0.116211,0.318828,158.26,11.59
