run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:46,2026-03-10T17:47:46.208482,0,grpo,rollout_alloc,0,0,256,32,8,4,2,10,32,42,0.022393,0.018572,0.022152,0.0,0.0,0.016906,0.019423,0.0,0.0,0.003363,0.001865,0.002163,0.001165,0.0012,0.00164,923761246208.0,764714811392.0,0.294543,0.103414,0.326043,0.161807,0.092285,0.288892,0.74,0.74
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:47,2026-03-10T17:47:47.421151,0,grpo,rollout_alloc,20,1,256,32,8,4,2,10,32,42,0.022035,0.017688,0.021561,0.0,0.0,0.014976,0.017263,0.0,0.0,0.003304,0.001809,0.002264,0.001222,0.001039,0.0014,878258880512.0,815999811584.0,0.294659,0.101599,0.285657,0.119624,0.093262,0.290265,1.48,0.27
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:48,2026-03-10T17:47:48.095356,0,grpo,rollout_alloc,40,2,256,32,8,4,2,10,32,42,0.02181,0.0176,0.021487,0.0,0.0,0.014773,0.018266,0.0,0.0,0.003335,0.001839,0.002272,0.001199,0.001064,0.001539,975688302592.0,861969907712.0,0.287505,0.114778,0.289013,0.124016,0.091797,0.287786,2.19,0.31
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:48,2026-03-10T17:47:48.834068,0,grpo,rollout_alloc,60,3,256,32,8,4,2,10,32,42,0.022127,0.017239,0.022011,0.0,0.0,0.014994,0.019698,0.0,0.0,0.003776,0.002131,0.002408,0.001342,0.001367,0.001755,1007767781376.0,901292032000.0,0.305683,0.111437,0.262992,0.138441,0.093262,0.290234,2.97,0.34
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:49,2026-03-10T17:47:49.653740,0,grpo,rollout_alloc,80,4,256,32,8,4,2,10,32,42,0.024056,0.019628,0.024025,0.0,0.0,0.015193,0.020122,0.0,0.0,0.00392,0.002188,0.002715,0.00187,0.001205,0.001545,949582233600.0,818361466880.0,0.31417,0.119252,0.269869,0.143057,0.097168,0.295448,3.76,0.31
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:50,2026-03-10T17:47:50.412747,0,grpo,rollout_alloc,100,5,256,32,8,4,2,10,32,42,0.02451,0.02025,0.024504,0.0,0.0,0.015491,0.02046,0.0,0.0,0.00391,0.002132,0.002704,0.001636,0.001206,0.001563,1021107830784.0,944771497984.0,0.316484,0.11789,0.271508,0.144863,0.098633,0.297387,4.54,0.34
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:51,2026-03-10T17:47:51.219644,0,grpo,rollout_alloc,120,6,256,32,8,4,2,10,32,42,0.02569,0.021178,0.025666,0.0,0.0,0.016598,0.022429,0.0,0.0,0.005081,0.003151,0.003349,0.001996,0.001732,0.002335,757137539072.0,733945921536.0,0.360024,0.1342,0.302167,0.169901,0.102539,0.302362,5.33,0.32
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:51,2026-03-10T17:47:51.951075,0,grpo,rollout_alloc,140,7,256,32,8,4,2,10,32,42,0.030636,0.02489,0.030608,0.0,0.0,0.020937,0.026878,0.0,0.0,0.007127,0.005486,0.003839,0.002467,0.003287,0.004209,775098138624.0,774829047808.0,0.415103,0.185822,0.361147,0.205082,0.109863,0.310908,6.01,0.27
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:52,2026-03-10T17:47:52.613975,0,grpo,rollout_alloc,160,8,256,32,8,4,2,10,32,42,0.030053,0.025008,0.030052,0.0,0.0,0.017267,0.023241,0.0,0.0,0.007918,0.006744,0.003846,0.00313,0.004071,0.00475,744656338944.0,517577736192.0,0.462561,0.18271,0.334541,0.156711,0.12793,0.331732,6.71,0.31
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:53,2026-03-10T17:47:53.340675,0,grpo,rollout_alloc,180,9,256,32,8,4,2,10,32,42,0.035305,0.028988,0.035158,0.0,0.0,0.01747,0.024385,0.0,0.0,0.012584,0.012667,0.004471,0.004088,0.008113,0.009999,893419520000.0,843239718912.0,0.606019,0.149748,0.386267,0.13896,0.15625,0.36146,7.44,0.31
20260310_174743_grpo_rollout_alloc_gpu1,2026-03-10,17:47:54,2026-03-10T17:47:54.062156,0,grpo,rollout_alloc,200,10,256,32,8,4,2,10,32,42,0.033817,0.02904,0.0338,0.0,0.0,0.016021,0.019416,0.0,0.0,0.014682,0.015163,0.00398,0.002963,0.010702,0.013466,679489830912.0,818550013952.0,0.652048,0.175771,0.418998,0.115774,0.192871,0.391881,8.13,0.27
