run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:40,2026-03-06T10:58:40.861275,0,grpo,none,0,0,256,32,8,4,2,10,32,42,0.158966,0.02301,0.027699,0.0,0.0,0.004779,0.005173,0.0,0.0,0.010459,0.005156,0.009502,0.005522,0.000957,0.00173,15888215441408.0,2293184856064.0,0.543228,0.110807,0.238207,0.046375,0.094238,0.290534,0.61,0.61
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:41,2026-03-06T10:58:41.667770,0,grpo,none,20,1,256,32,8,4,2,10,32,42,0.140061,0.018702,0.024548,0.0,0.0,0.004087,0.004877,0.0,0.0,0.011445,0.007891,0.009496,0.008428,0.001949,0.003542,14820100276224.0,2847959678976.0,0.527595,0.139964,0.210946,0.056742,0.095703,0.293218,0.97,0.16
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:41,2026-03-06T10:58:41.964142,0,grpo,none,40,2,256,32,8,4,2,10,32,42,0.113119,0.017585,0.019044,0.0,0.0,0.003655,0.004264,0.0,0.0,0.010107,0.006107,0.007321,0.005788,0.002786,0.004166,14419556827136.0,1510543327232.0,0.507092,0.115592,0.207918,0.049131,0.098145,0.296494,1.27,0.16
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:42,2026-03-06T10:58:42.255936,0,grpo,none,60,3,256,32,8,4,2,10,32,42,0.099789,0.011832,0.017282,0.0,0.0,0.004172,0.005056,0.0,0.0,0.014589,0.009307,0.01111,0.009082,0.003479,0.00501,13618470977536.0,2710046507008.0,0.597652,0.143137,0.264426,0.085496,0.10791,0.307898,1.56,0.16
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:42,2026-03-06T10:58:42.551320,0,grpo,none,80,4,256,32,8,4,2,10,32,42,0.127573,0.018479,0.021863,0.0,0.0,0.004188,0.005037,0.0,0.0,0.01094,0.005852,0.00868,0.005974,0.00226,0.003341,13885499244544.0,2265814663168.0,0.540124,0.109748,0.237527,0.049787,0.101562,0.301388,1.86,0.17
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:42,2026-03-06T10:58:42.876009,0,grpo,none,100,5,256,32,8,4,2,10,32,42,0.117343,0.016463,0.020671,0.0,0.0,0.004624,0.005599,0.0,0.0,0.010647,0.006098,0.009357,0.006538,0.00129,0.00235,15354157858816.0,2771831226368.0,0.51756,0.076961,0.240418,0.063111,0.098145,0.296076,2.18,0.17
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:43,2026-03-06T10:58:43.186718,0,grpo,none,120,6,256,32,8,4,2,10,32,42,0.100529,0.014626,0.017721,0.0,0.0,0.006885,0.007823,0.0,0.0,0.014039,0.006709,0.011402,0.007026,0.002637,0.004337,13885499244544.0,1925572198400.0,0.586431,0.07641,0.251969,0.057267,0.103027,0.303533,2.48,0.15
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:43,2026-03-06T10:58:43.466150,0,grpo,none,140,7,256,32,8,4,2,10,32,42,0.136531,0.019273,0.024014,0.0,0.0,0.004774,0.005969,0.0,0.0,0.019623,0.009141,0.017039,0.010001,0.002585,0.004306,14686586142720.0,3878817890304.0,0.694444,0.153611,0.314057,0.091963,0.11377,0.314741,2.78,0.17
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:43,2026-03-06T10:58:43.758455,0,grpo,none,160,8,256,32,8,4,2,10,32,42,0.1414,0.01959,0.023623,0.0,0.0,0.0065,0.007922,0.0,0.0,0.012332,0.00761,0.009321,0.00801,0.003011,0.004265,15487671992320.0,2925154533376.0,0.579074,0.072839,0.274876,0.037594,0.103516,0.304308,3.04,0.14
20260306_105838_grpo_none_gpu1,2026-03-06,10:58:44,2026-03-06T10:58:44.039075,0,grpo,none,180,9,256,32,8,4,2,10,32,42,0.175312,0.024098,0.030085,0.0,0.0,0.005715,0.007124,0.0,0.0,0.016937,0.009686,0.015136,0.010356,0.001802,0.003432,12683869945856.0,3088197091328.0,0.673235,0.137277,0.305494,0.071393,0.115234,0.3177,3.31,0.13
