run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:00,2026-03-05T23:15:00.452417,1,reinforce,none,0,0,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806,0.000535,0.001032,0.000339,0.000775,0.000282,0.003906,0.0,0.238515,0.056374,0.238515,0.056374,0.099945,0.298489,2.43,2.43
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:03,2026-03-05T23:15:03.051910,1,reinforce,none,20,1,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001892,0.000626,0.000974,0.000299,0.000918,0.000404,0.003906,0.0,0.241546,0.061171,0.241546,0.061171,0.101105,0.300166,4.47,1.87
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:05,2026-03-05T23:15:05.025759,1,reinforce,none,40,2,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001977,0.000532,0.00107,0.00032,0.000907,0.000294,0.003906,0.0,0.246584,0.0533,0.246584,0.0533,0.10434,0.303853,6.47,1.9
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:07,2026-03-05T23:15:07.028103,1,reinforce,none,60,3,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001976,0.000715,0.001067,0.000361,0.000908,0.000454,0.003906,0.0,0.247465,0.062488,0.247465,0.062488,0.10495,0.304685,8.48,1.9
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:09,2026-03-05T23:15:09.028694,1,reinforce,none,80,4,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002381,0.000926,0.001119,0.000316,0.001262,0.000719,0.003906,0.0,0.269412,0.061112,0.269412,0.061112,0.108582,0.309535,10.47,1.89
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:11,2026-03-05T23:15:11.020227,1,reinforce,none,100,5,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002343,0.00079,0.001166,0.000344,0.001177,0.0006,0.003906,0.0,0.270833,0.05543,0.270833,0.05543,0.104706,0.304658,12.46,1.89
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:13,2026-03-05T23:15:13.013842,1,reinforce,none,120,6,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217,0.000731,0.001191,0.000389,0.000979,0.000423,0.003906,0.0,0.259188,0.068497,0.259188,0.068497,0.106781,0.30719,14.49,1.93
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:15,2026-03-05T23:15:15.046720,1,reinforce,none,140,7,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002674,0.000764,0.001233,0.000402,0.001441,0.000543,0.003906,0.0,0.289686,0.072513,0.289686,0.072513,0.110626,0.311945,16.5,1.91
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:17,2026-03-05T23:15:17.054107,1,reinforce,none,160,8,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003102,0.00114,0.001495,0.000466,0.001607,0.000837,0.003906,0.0,0.304045,0.087659,0.304045,0.087659,0.11615,0.318905,18.51,1.91
20260305_231457_reinforce_none_gpu1,2026-03-05,23:15:19,2026-03-05T23:15:19.061538,1,reinforce,none,180,9,256,32,8,16,8,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003397,0.00126,0.001451,0.000499,0.001946,0.000875,0.003906,0.0,0.323206,0.079186,0.323206,0.079186,0.117004,0.319746,20.5,1.9
