run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:30,2026-03-07T18:24:30.492697,0,reinforce,prompt_skip,0,0,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.000964,0.001823,0.001025,0.000157,0.000328,0.00209,0.000262,0.238207,0.046375,0.238207,0.046375,0.094238,0.290534,0.48,0.48
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:31,2026-03-07T18:24:31.092685,0,reinforce,prompt_skip,20,1,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001745,0.001224,0.001413,0.00126,0.000331,0.000566,0.002197,0.000329,0.2111,0.053528,0.2111,0.053528,0.094238,0.291143,0.7,0.1
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:31,2026-03-07T18:24:31.262124,0,reinforce,prompt_skip,40,2,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.000864,0.001209,0.000753,0.000391,0.000582,0.002243,0.000149,0.208679,0.048504,0.208679,0.048504,0.09668,0.294701,0.87,0.1
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:31,2026-03-07T18:24:31.431462,0,reinforce,prompt_skip,60,3,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003099,0.002234,0.002449,0.001961,0.00065,0.001194,0.00235,0.000316,0.272901,0.0817,0.272901,0.0817,0.109863,0.31021,1.06,0.12
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:31,2026-03-07T18:24:31.623249,0,reinforce,prompt_skip,80,4,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002226,0.001227,0.001841,0.001371,0.000385,0.000664,0.002365,0.000211,0.238077,0.051807,0.238077,0.051807,0.103027,0.303139,1.26,0.13
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:31,2026-03-07T18:24:31.842020,0,reinforce,prompt_skip,100,5,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002419,0.001598,0.002148,0.001694,0.000271,0.000522,0.002136,0.000329,0.242522,0.067655,0.242522,0.067655,0.099121,0.297331,1.48,0.13
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:32,2026-03-07T18:24:32.055600,0,reinforce,prompt_skip,120,6,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002515,0.001208,0.002273,0.00126,0.000242,0.000487,0.002335,0.000247,0.248,0.050167,0.248,0.050167,0.103516,0.304095,1.69,0.13
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:32,2026-03-07T18:24:32.269584,0,reinforce,prompt_skip,140,7,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003905,0.002066,0.003477,0.002153,0.000428,0.000833,0.002243,0.000418,0.30455,0.09073,0.30455,0.09073,0.112793,0.313885,1.92,0.14
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:32,2026-03-07T18:24:32.495603,0,reinforce,prompt_skip,160,8,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002856,0.001872,0.002126,0.001461,0.000729,0.001152,0.002182,0.000388,0.284224,0.061486,0.284224,0.061486,0.105957,0.307227,2.15,0.14
20260307_182428_reinforce_prompt_skip_gpu3,2026-03-07,18:24:32,2026-03-07T18:24:32.727638,0,reinforce,prompt_skip,180,9,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493,0.001802,0.003074,0.001844,0.000418,0.000822,0.002396,0.000436,0.303451,0.073411,0.303451,0.073411,0.113281,0.315061,2.38,0.14
