run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:04:57,2026-03-05T01:04:57.683150,0,stv,rollout_alloc,0,0,256,32,8,4,2,10,32,42,0.123824,0.017874,0.021479,0.018933,0.022757,0.001814,0.002217,0.00164,0.002032,0.011361,0.0065,0.00874,0.005916,0.00262,0.003556,0.006099,0.000415,0.56425,0.088881,0.241726,0.061043,0.094238,0.290534,1.19,1.19
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:00,2026-03-05T01:05:00.661360,0,stv,rollout_alloc,20,1,256,32,8,4,2,10,32,42,0.123849,0.020021,0.021781,0.020846,0.022854,0.003258,0.004052,0.002132,0.002596,0.007493,0.004781,0.005899,0.00483,0.001594,0.003012,0.005683,0.000313,0.497505,0.123044,0.24977,0.071784,0.09375,0.290407,3.75,0.77
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:03,2026-03-05T01:05:03.185898,0,stv,rollout_alloc,40,2,256,32,8,4,2,10,32,42,0.100032,0.015635,0.017414,0.015892,0.017893,0.002967,0.003625,0.002058,0.002423,0.005165,0.002516,0.003501,0.002344,0.001664,0.002081,0.005605,0.000263,0.405407,0.079299,0.213275,0.04605,0.098633,0.297287,6.27,0.77
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:05,2026-03-05T01:05:05.705235,0,stv,rollout_alloc,60,3,256,32,8,4,2,10,32,42,0.108277,0.015281,0.01848,0.017514,0.0211,0.003284,0.004038,0.003114,0.00399,0.008343,0.004617,0.005314,0.003791,0.003029,0.004537,0.005775,0.000227,0.488917,0.115997,0.25971,0.081103,0.105469,0.304411,8.79,0.77
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:08,2026-03-05T01:05:08.242082,0,stv,rollout_alloc,80,4,256,32,8,4,2,10,32,42,0.099467,0.014831,0.01737,0.01592,0.01847,0.002489,0.002971,0.001457,0.001953,0.013043,0.011648,0.007908,0.008124,0.005135,0.008445,0.005762,0.000501,0.561651,0.143807,0.253544,0.046336,0.09668,0.294674,11.32,0.76
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:10,2026-03-05T01:05:10.760188,0,stv,rollout_alloc,100,5,256,32,8,4,2,10,32,42,0.127582,0.018046,0.020172,0.022283,0.024036,0.003629,0.004377,0.002643,0.002821,0.011009,0.007963,0.006787,0.006077,0.004222,0.005094,0.005952,0.000606,0.543547,0.181206,0.259391,0.04295,0.097168,0.294889,13.84,0.76
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:13,2026-03-05T01:05:13.293098,0,stv,rollout_alloc,120,6,256,32,8,4,2,10,32,42,0.158186,0.021422,0.027719,0.024755,0.032946,0.002691,0.003347,0.003092,0.003898,0.014266,0.012776,0.007347,0.007651,0.006919,0.008778,0.006165,0.000749,0.620053,0.169361,0.244456,0.043076,0.103027,0.303536,16.37,0.76
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:15,2026-03-05T01:05:15.819023,0,stv,rollout_alloc,140,7,256,32,8,4,2,10,32,42,0.117542,0.016714,0.020653,0.020591,0.024719,0.004118,0.004989,0.002625,0.003081,0.013804,0.008369,0.009265,0.006413,0.00454,0.005339,0.005963,0.000404,0.617364,0.195391,0.302652,0.083747,0.11084,0.311402,18.9,0.77
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:18,2026-03-05T01:05:18.355245,0,stv,rollout_alloc,160,8,256,32,8,4,2,10,32,42,0.187218,0.026009,0.03222,0.028969,0.03624,0.003472,0.004223,0.002757,0.003671,0.016155,0.010208,0.011981,0.010299,0.004175,0.005397,0.006266,0.000648,0.673326,0.224901,0.30446,0.091227,0.110352,0.312651,21.43,0.76
20260305_010455_stv_rollout_alloc_gpu2,2026-03-05,01:05:20,2026-03-05T01:05:20.877867,0,stv,rollout_alloc,180,9,256,32,8,4,2,10,32,42,0.180306,0.024872,0.031749,0.02654,0.032941,0.003475,0.004337,0.002369,0.002997,0.017417,0.014051,0.007115,0.007592,0.010302,0.010541,0.006229,0.00036,0.709647,0.107042,0.305778,0.057641,0.109375,0.31063,23.95,0.76
