run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:35,2026-03-05T23:23:35.580674,3,grpo,rollout_alloc,0,0,256,32,8,16,8,10,32,42,0.169553,0.023822,0.029389,0.006939,0.008634,0.001276,0.001558,0.002599,0.003061,0.031528,0.009981,0.021403,0.007593,0.010125,0.004381,2685802643456.0,1026452291584.0,0.996811,0.208837,0.238515,0.056374,0.099945,0.298489,3.15,3.15
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:38,2026-03-05T23:23:38.997486,3,grpo,rollout_alloc,20,1,256,32,8,16,8,10,32,42,0.17407,0.025963,0.030644,0.008246,0.009772,0.001633,0.001891,0.002154,0.002533,0.030926,0.009695,0.019583,0.005813,0.011343,0.005133,2592441368576.0,1043344261120.0,0.981486,0.231093,0.241096,0.061051,0.100769,0.299742,5.99,2.58
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:41,2026-03-05T23:23:41.786332,3,grpo,rollout_alloc,40,2,256,32,8,16,8,10,32,42,0.139602,0.020571,0.024642,0.007883,0.009364,0.001106,0.001381,0.002285,0.002815,0.033738,0.009977,0.022417,0.006744,0.011321,0.004882,2497452965888.0,1271453188096.0,1.018718,0.220378,0.247853,0.054274,0.104462,0.304013,8.83,2.63
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:44,2026-03-05T23:23:44.616983,3,grpo,rollout_alloc,60,3,256,32,8,16,8,10,32,42,0.180283,0.025739,0.031859,0.010935,0.012975,0.001815,0.002161,0.003382,0.004257,0.0323,0.011207,0.020545,0.006779,0.011755,0.006143,2469000904704.0,1125953306624.0,1.003595,0.238437,0.251504,0.065244,0.105225,0.305019,11.56,2.53
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:47,2026-03-05T23:23:47.341714,3,grpo,rollout_alloc,80,4,256,32,8,16,8,10,32,42,0.141492,0.021832,0.025,0.009628,0.011498,0.00186,0.002488,0.002711,0.003717,0.037643,0.013244,0.022404,0.007175,0.015239,0.008577,2338314780672.0,1029231476736.0,1.069923,0.243772,0.269727,0.061033,0.107391,0.307985,14.28,2.51
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:50,2026-03-05T23:23:50.058974,3,grpo,rollout_alloc,100,5,256,32,8,16,8,10,32,42,0.18938,0.025214,0.032672,0.01129,0.013094,0.001087,0.001326,0.003227,0.003817,0.038955,0.014392,0.024894,0.008636,0.014061,0.008335,2495675891712.0,1134841298944.0,1.102521,0.239898,0.272727,0.055042,0.104584,0.304471,16.79,2.31
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:52,2026-03-05T23:23:52.561766,3,grpo,rollout_alloc,120,6,256,32,8,16,8,10,32,42,0.257085,0.036807,0.04544,0.017911,0.021795,0.001523,0.001855,0.004728,0.005773,0.037939,0.012161,0.025669,0.007952,0.01227,0.006076,2381364854784.0,1049923813376.0,1.111433,0.233097,0.263196,0.067834,0.106812,0.307263,19.54,2.56
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:55,2026-03-05T23:23:55.321577,3,grpo,rollout_alloc,140,7,256,32,8,16,8,10,32,42,0.297025,0.042909,0.052506,0.020611,0.024783,0.001987,0.002374,0.005646,0.006539,0.04465,0.013549,0.024892,0.00799,0.019758,0.00883,2395973091328.0,1213981786112.0,1.202887,0.276419,0.293543,0.078283,0.108856,0.30934,22.35,2.61
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:23:58,2026-03-05T23:23:58.131780,3,grpo,rollout_alloc,160,8,256,32,8,16,8,10,32,42,0.330132,0.046718,0.057251,0.029397,0.034696,0.002474,0.003025,0.008297,0.009947,0.049179,0.018595,0.027542,0.009517,0.021637,0.010381,2152570552320.0,1110599270400.0,1.253416,0.327624,0.303515,0.08794,0.114075,0.315938,25.17,2.62
20260305_232332_grpo_rollout_alloc_gpu3,2026-03-05,23:24:00,2026-03-05T23:24:00.944487,3,grpo,rollout_alloc,180,9,256,32,8,16,8,10,32,42,0.501611,0.075138,0.087864,0.045955,0.053795,0.002479,0.003022,0.012007,0.014323,0.063741,0.026992,0.034764,0.012944,0.028977,0.016574,2039845224448.0,968861941760.0,1.462941,0.420607,0.3353,0.092274,0.118713,0.321638,27.86,2.49
