run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:26,2026-03-09T15:06:26.440398,0,grpo,none,0,0,256,32,8,4,2,10,32,42,0.137416,0.019773,0.023711,0.0,0.0,0.003182,0.003953,0.0,0.0,0.009102,0.006018,0.00406,0.002838,0.005042,0.005344,14019013378048.0,2640076341248.0,0.527634,0.079003,0.231423,0.045062,0.098145,0.296406,0.71,0.71
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:27,2026-03-09T15:06:27.438410,0,grpo,none,20,1,256,32,8,4,2,10,32,42,0.135256,0.020155,0.023347,0.0,0.0,0.00393,0.004683,0.0,0.0,0.009959,0.006734,0.004278,0.002765,0.005681,0.005745,13885499244544.0,2973507256320.0,0.547872,0.080908,0.241658,0.040905,0.101562,0.300976,1.21,0.22
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:27,2026-03-09T15:06:27.873272,0,grpo,none,40,2,256,32,8,4,2,10,32,42,0.134238,0.020193,0.023058,0.0,0.0,0.003799,0.004515,0.0,0.0,0.010421,0.007287,0.004288,0.002984,0.006133,0.006051,13751985111040.0,2472721514496.0,0.556798,0.087663,0.241494,0.044337,0.101562,0.300963,1.66,0.22
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:28,2026-03-09T15:06:28.316013,0,grpo,none,60,3,256,32,8,4,2,10,32,42,0.149291,0.022119,0.025828,0.0,0.0,0.004106,0.004865,0.0,0.0,0.010725,0.007168,0.004188,0.002895,0.006537,0.006227,13618470977536.0,2547292569600.0,0.56882,0.083952,0.249552,0.047072,0.104004,0.303955,2.1,0.22
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:28,2026-03-09T15:06:28.758326,0,grpo,none,80,4,256,32,8,4,2,10,32,42,0.153279,0.023317,0.026224,0.0,0.0,0.00403,0.004867,0.0,0.0,0.011338,0.007213,0.004216,0.002632,0.007122,0.006338,13217927528448.0,2666947936256.0,0.583608,0.103623,0.254134,0.047562,0.107422,0.308328,2.54,0.22
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:29,2026-03-09T15:06:29.173638,0,grpo,none,100,5,256,32,8,4,2,10,32,42,0.155921,0.023525,0.026823,0.0,0.0,0.004443,0.005278,0.0,0.0,0.011364,0.007676,0.004379,0.002846,0.006984,0.006474,13351441661952.0,2616337104896.0,0.58984,0.101268,0.263236,0.053555,0.108887,0.309692,2.93,0.2
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:29,2026-03-09T15:06:29.535189,0,grpo,none,120,6,256,32,8,4,2,10,32,42,0.16329,0.024207,0.028198,0.0,0.0,0.004252,0.005143,0.0,0.0,0.011557,0.007548,0.004534,0.002783,0.007023,0.006521,13484955795456.0,2771831226368.0,0.597745,0.091896,0.260678,0.042914,0.108398,0.309021,3.3,0.2
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:29,2026-03-09T15:06:29.906096,0,grpo,none,140,7,256,32,8,4,2,10,32,42,0.176735,0.026315,0.030536,0.0,0.0,0.003837,0.004744,0.0,0.0,0.012289,0.008003,0.004966,0.00282,0.007322,0.007097,13484955795456.0,2612928446464.0,0.620101,0.096857,0.271596,0.040149,0.109863,0.311037,3.67,0.2
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:30,2026-03-09T15:06:30.279379,0,grpo,none,160,8,256,32,8,4,2,10,32,42,0.180533,0.026741,0.031259,0.0,0.0,0.004833,0.005682,0.0,0.0,0.012789,0.008293,0.004939,0.002754,0.00785,0.00782,13484955795456.0,2612928446464.0,0.632606,0.084558,0.278916,0.039545,0.112793,0.314687,4.05,0.21
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:30,2026-03-09T15:06:30.654931,0,grpo,none,180,9,256,32,8,4,2,10,32,42,0.178705,0.027347,0.031138,0.0,0.0,0.00463,0.00572,0.0,0.0,0.013472,0.009642,0.005509,0.002903,0.007963,0.009229,13618470977536.0,2490679164928.0,0.655285,0.082734,0.293475,0.029368,0.114258,0.316725,4.42,0.2
20260309_150623_grpo_none_gpu1,2026-03-09,15:06:31,2026-03-09T15:06:31.028483,0,grpo,none,200,10,256,32,8,4,2,10,32,42,0.189811,0.02916,0.032987,0.0,0.0,0.005269,0.006749,0.0,0.0,0.015813,0.011791,0.006421,0.004084,0.009392,0.010842,13217926479872.0,2501391679488.0,0.707643,0.117407,0.320995,0.026621,0.120605,0.324297,4.79,0.2
